CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
14729,374,71,313.49,1,4,2,Loyal Customers
14730,1,462,1897.57,5,5,4,Champions
14731,47,45,380.02,3,3,2,Regular Customers
14732,8,149,2686.34,5,5,5,Champions
14733,9,216,9451.54,5,5,5,Champions
14735,4,205,5807.6900000000005,5,5,5,Champions
14737,4,17,1164.55,5,2,4,Recent Customers
14738,39,56,1289.94,3,3,4,Regular Customers
14739,2,61,3899.1,5,4,5,Champions
14740,191,93,1423.21,1,4,4,Loyal Customers
14741,12,59,1400.34,4,4,4,Champions
14744,16,28,1088.53,4,2,4,Recent Customers
14745,113,70,1167.16,2,4,4,Loyal Customers
14747,248,19,294.3,1,2,2,At Risk
14748,29,92,1311.79,4,4,4,Champions
14752,44,5,389.64,3,1,2,Regular Customers
14753,87,30,563.15,2,3,3,At Risk
14754,45,41,638.05,3,3,3,Regular Customers
14755,10,237,4965.38,5,5,5,Champions
14756,15,38,738.96,4,3,3,Recent Customers
14757,75,19,420.5,2,2,2,At Risk
14758,145,71,1484.06,2,4,4,Loyal Customers
14759,5,102,1625.97,5,4,4,Champions
14760,294,7,53.8,1,1,1,At Risk
14761,59,11,255.9,3,1,2,Regular Customers
14762,264,21,300.52,1,2,2,At Risk
14764,44,7,250.55,3,1,2,Regular Customers
14765,29,39,254.11,4,3,2,Recent Customers
14766,8,137,2423.07,5,5,5,Champions
14768,17,6,139.5,4,1,1,Recent Customers
14769,3,1066,10383.83,5,5,5,Champions
14770,232,52,876.42,1,3,3,At Risk
14772,112,9,139.26,2,1,1,At Risk
14775,58,60,1011.9,3,4,4,Loyal Customers
14776,51,134,2195.58,3,5,5,Loyal Customers
14777,4,3,-17.45,5,1,1,Recent Customers
14778,127,35,730.86,2,3,3,At Risk
14779,281,41,386.15,1,3,2,At Risk
14780,55,27,447.68,3,2,2,Regular Customers
14782,320,6,200.10000000000002,1,1,1,At Risk
14784,26,15,289.99,4,2,2,Recent Customers
14785,10,3,77.4,5,1,1,Recent Customers
14788,7,30,679.4399999999999,5,3,3,Recent Customers
14789,29,6,197.64,4,1,1,Recent Customers
14790,17,46,745.06,4,3,3,Recent Customers
14792,64,4,0.0,3,1,1,Regular Customers
14793,4,15,214.14,5,2,1,Recent Customers
14794,3,82,1272.11,5,4,4,Champions
14795,166,6,131.45000000000002,2,1,1,At Risk
14796,1,1156,7792.51,5,5,5,Champions
14798,53,12,173.74,3,1,1,Regular Customers
14799,51,13,157.7,3,1,1,Regular Customers
14800,48,390,4228.39,3,5,5,Loyal Customers
14801,61,57,189.34,3,3,1,Regular Customers
14803,162,44,845.55,2,3,3,At Risk
14804,9,12,353.27,5,1,2,Recent Customers
14805,15,46,546.4,4,3,3,Recent Customers
14806,75,11,193.39000000000001,2,1,1,At Risk
14808,40,252,2152.8,3,5,5,Loyal Customers
14810,41,254,2085.33,3,5,5,Loyal Customers
14813,370,29,152.88,1,2,1,At Risk
14815,37,53,778.5,3,3,3,Regular Customers
14816,197,4,271.85,1,1,2,At Risk
14817,200,63,1110.34,1,4,4,Loyal Customers
14818,74,48,657.8,2,3,3,At Risk
14819,64,13,272.07,3,1,2,Regular Customers
14820,21,29,507.29,4,2,3,Recent Customers
14821,367,2,48.800000000000004,1,1,1,At Risk
14823,180,70,321.43,1,4,2,Loyal Customers
14824,10,29,1127.71,5,2,4,Recent Customers
14825,4,120,2221.01,5,4,5,Champions
14828,197,17,2139.76,1,2,5,At Risk
14829,29,45,644.65,4,3,3,Recent Customers
14830,53,39,188.88,3,3,1,Regular Customers
14834,18,70,1698.35,4,4,4,Champions
14836,10,6,102.44999999999999,5,1,1,Recent Customers
14837,90,110,1641.2,2,4,4,Loyal Customers
14840,268,4,62.85,1,1,1,At Risk
14841,53,138,3295.76,3,5,5,Loyal Customers
14842,35,158,2456.8,3,5,5,Loyal Customers
14844,64,130,3189.81,3,5,5,Loyal Customers
14847,149,13,309.4,2,1,2,At Risk
14849,22,392,7904.28,4,5,5,Champions
14850,312,22,278.15,1,2,2,At Risk
14851,23,28,511.35,4,2,3,Recent Customers
14852,58,143,2836.69,3,5,5,Loyal Customers
14853,9,10,463.05,5,1,2,Recent Customers
14854,78,130,2730.09,2,5,5,Loyal Customers
14855,119,20,645.65,2,2,3,At Risk
14856,36,65,1290.53,3,4,4,Loyal Customers
14857,60,61,1165.65,3,4,4,Loyal Customers
14859,13,59,1352.04,4,4,4,Champions
14860,9,12,168.62,5,1,1,Recent Customers
14861,52,6,125.79,3,1,1,Regular Customers
14862,26,48,841.1999999999999,4,3,3,Recent Customers
14863,29,11,266.76,4,1,2,Recent Customers
14865,7,4,52.2,5,1,1,Recent Customers
14866,11,103,14197.45,5,4,5,Champions
14867,186,37,701.33,1,3,3,At Risk
14868,3,147,2939.64,5,5,5,Champions
14869,4,71,717.7,5,4,3,Loyal Customers
14870,262,13,327.25,1,1,2,At Risk
14871,3,93,501.28000000000003,5,4,3,Loyal Customers
14873,210,28,519.68,1,2,3,At Risk
14875,9,50,1448.72,5,3,4,Recent Customers
14878,13,122,1476.09,4,4,4,Champions
14880,77,46,690.59,2,3,3,At Risk
14881,20,17,255.4,4,2,2,Recent Customers
14882,27,11,589.7,4,1,3,Recent Customers
14883,19,54,756.64,4,3,3,Recent Customers
14885,132,15,765.3199999999999,2,2,3,At Risk
14886,253,18,364.8,1,2,2,At Risk
14887,79,6,1862.0,2,1,4,At Risk
14888,207,20,369.2,1,2,2,At Risk
14889,336,10,135.9,1,1,1,At Risk
14890,254,7,125.65,1,1,1,At Risk
14891,148,33,554.38,2,3,3,At Risk
14893,10,73,1237.8500000000001,5,4,4,Champions
14894,85,23,655.75,2,2,3,At Risk
14895,8,506,11020.26,5,5,5,Champions
14896,205,43,468.77000000000004,1,3,3,At Risk
14897,8,55,1366.38,5,3,4,Recent Customers
14898,23,112,1194.11,4,4,4,Champions
14901,11,98,1414.99,5,4,4,Champions
14902,21,24,314.11,4,2,2,Recent Customers
14903,21,359,2729.18,4,5,5,Champions
14904,2,69,1025.44,5,4,4,Champions
14905,154,18,599.9,2,2,3,At Risk
14907,3,168,3478.85,5,5,5,Champions
14908,74,9,277.8,2,1,2,At Risk
14910,3,35,389.86,5,3,2,Recent Customers
14911,1,5898,132458.73,5,5,5,Champions
14912,17,28,841.52,4,2,3,Recent Customers
14913,36,87,1227.43,3,4,4,Loyal Customers
14915,86,13,258.83,2,1,2,At Risk
14916,71,79,1264.84,3,4,4,Loyal Customers
14918,116,45,1610.15,2,3,4,At Risk
14920,213,57,977.77,1,3,4,At Risk
14921,30,78,1316.07,4,4,4,Champions
14923,51,44,749.1,3,3,3,Regular Customers
14924,246,10,310.05,1,1,2,At Risk
14929,32,11,223.88,4,1,1,Recent Customers
14930,109,127,2362.96,2,5,5,Loyal Customers
14931,5,42,964.6800000000001,5,3,4,Recent Customers
14932,366,17,363.53,1,2,2,At Risk
14934,73,88,1888.84,2,4,4,Loyal Customers
14935,297,10,1784.71,1,1,4,At Risk
14936,9,366,8117.42,5,5,5,Champions
14937,57,35,1617.63,3,3,4,Regular Customers
14944,30,172,5842.95,4,5,5,Champions
14946,14,3,100.9,4,1,1,Recent Customers
14947,72,14,290.82,2,2,2,At Risk
14948,23,64,1066.57,4,4,4,Champions
14950,9,20,361.25,5,2,2,Recent Customers
14951,79,20,311.69,2,2,2,At Risk
14952,46,149,7912.79,3,5,5,Loyal Customers
14953,25,54,285.67,4,3,2,Recent Customers
14954,12,77,294.85,4,4,2,Loyal Customers
14957,253,12,58.49,1,1,1,At Risk
14958,147,41,483.72999999999996,2,3,3,At Risk
14959,59,61,684.97,3,4,3,Loyal Customers
14960,8,27,221.27,5,2,1,Recent Customers
14961,11,317,7006.58,5,5,5,Champions
14962,271,5,126.7,1,1,1,At Risk
14963,10,192,1472.34,5,5,4,Champions
14964,247,13,206.21,1,1,1,At Risk
14965,96,81,596.09,2,4,3,Loyal Customers
14966,15,36,183.02,4,3,1,Recent Customers
14967,50,6,463.8,3,1,3,Regular Customers
14968,30,37,147.59,4,3,1,Recent Customers
14970,68,34,1592.06,3,3,4,Regular Customers
14971,35,155,1097.98,3,5,4,Loyal Customers
14972,128,18,114.77,2,2,1,At Risk
14973,107,32,1314.45,2,3,4,At Risk
14974,37,17,89.94,3,2,1,Regular Customers
14975,57,11,279.94,3,1,2,Regular Customers
14976,57,73,765.86,3,4,3,Loyal Customers
14978,72,214,1921.3700000000001,2,5,4,Loyal Customers
14981,246,8,102.12,1,1,1,At Risk
14984,19,39,202.37,4,3,1,Recent Customers
14985,198,83,292.01,1,4,2,Loyal Customers
14987,16,4,326.4,4,1,2,Recent Customers
14988,212,40,334.54,1,3,2,At Risk
14995,39,60,231.98000000000002,3,4,1,Loyal Customers
14997,46,27,540.98,3,2,3,Regular Customers
14998,170,74,414.87,2,4,2,Loyal Customers
15000,48,77,490.52,3,4,3,Loyal Customers
15002,116,115,1641.76,2,4,4,Loyal Customers
15004,147,154,1220.77,2,5,4,Loyal Customers
15005,16,1152,6160.54,4,5,5,Champions
15006,51,132,480.38,3,5,3,Loyal Customers
15007,159,12,156.91,2,1,1,At Risk
15009,12,180,1259.43,4,5,4,Champions
15010,36,20,308.94,3,2,2,Regular Customers
15012,54,122,405.04,3,4,2,Loyal Customers
15014,43,33,257.67,3,3,2,Regular Customers
15016,173,20,170.04,2,2,1,At Risk
15017,34,20,125.58,3,2,1,Regular Customers
15018,39,32,456.26,3,3,2,Regular Customers
15019,267,66,252.81,1,4,2,Loyal Customers
15021,9,451,1829.23,5,5,4,Champions
15022,12,121,852.39,4,4,3,Loyal Customers
15023,3,554,6680.81,5,5,5,Champions
15024,10,152,1636.43,5,5,4,Champions
15025,33,67,361.96,3,4,2,Loyal Customers
15026,80,61,469.0,2,4,3,Loyal Customers
15027,31,37,1051.95,4,3,4,Recent Customers
15028,8,48,627.13,5,3,3,Recent Customers
15030,72,7,518.28,2,1,3,At Risk
15031,4,110,653.19,5,4,3,Loyal Customers
15032,256,55,4464.1,1,3,5,At Risk
15033,5,504,2541.53,5,5,5,Champions
15034,16,396,4243.21,4,5,5,Champions
15035,90,27,252.73000000000002,2,2,2,At Risk
15036,72,119,429.56,2,4,2,Loyal Customers
15038,43,128,645.84,3,5,3,Loyal Customers
15039,10,1483,19638.59,5,5,5,Champions
15041,170,66,179.93,2,4,1,Loyal Customers
15042,199,5,135.93,1,1,1,At Risk
15043,31,3,537.0,4,1,3,Recent Customers
15044,19,452,7563.88,4,5,5,Champions
15045,152,13,633.66,2,1,3,At Risk
15046,9,202,4940.66,5,5,5,Champions
15047,270,22,343.62,1,2,2,At Risk
15048,65,95,377.52,3,4,2,Loyal Customers
15049,274,3,121.17000000000002,1,1,1,At Risk
15050,25,78,1682.77,4,4,4,Champions
15051,23,142,1383.3600000000001,4,5,4,Champions
15052,319,28,207.73000000000002,1,2,1,At Risk
15053,5,69,693.95,5,4,3,Loyal Customers
15054,12,114,302.1,4,4,2,Loyal Customers
15057,275,25,1489.5,1,2,4,At Risk
15058,25,266,2102.54,4,5,5,Champions
15059,41,239,1325.82,3,5,4,Loyal Customers
15060,8,115,294.25,5,4,2,Loyal Customers
15061,4,410,54228.74,5,5,5,Champions
15062,71,57,987.86,3,3,4,Regular Customers
15063,213,5,370.79999999999995,1,1,2,At Risk
15065,38,158,3135.98,3,5,5,Loyal Customers
15066,32,53,760.59,4,3,3,Recent Customers
15067,78,82,1744.76,2,4,4,Loyal Customers
15068,46,104,553.36,3,4,3,Loyal Customers
15069,179,70,1109.53,1,4,4,Loyal Customers
15070,373,1,106.2,1,1,1,At Risk
15071,94,26,982.07,2,2,4,At Risk
15073,10,76,612.43,5,4,3,Loyal Customers
15074,105,41,735.67,2,3,3,At Risk
15075,78,27,773.03,2,2,3,At Risk
15076,173,49,880.85,2,3,3,At Risk
15078,7,451,9623.35,5,5,5,Champions
15079,213,48,893.66,1,3,3,At Risk
15081,22,35,487.35,4,3,3,Recent Customers
15083,257,5,88.2,1,1,1,At Risk
15087,282,15,306.94,1,2,2,At Risk
15088,21,60,1140.27,4,4,4,Champions
15089,10,145,2420.84,5,5,5,Champions
15090,308,23,381.32,1,2,2,At Risk
15091,54,31,476.96,3,3,3,Regular Customers
15092,215,26,457.81,1,2,2,At Risk
15093,18,112,4410.14,4,4,5,Champions
15095,104,49,1364.7,2,3,4,At Risk
15096,43,11,219.39000000000001,3,1,1,Regular Customers
15097,4,25,248.08,5,2,2,Recent Customers
15098,182,5,649.5,1,1,3,At Risk
15099,84,23,410.48,2,2,2,At Risk
15100,330,6,635.1,1,1,3,At Risk
15101,9,9,310.03,5,1,2,Recent Customers
15103,31,35,703.36,4,3,3,Recent Customers
15104,167,69,968.64,2,4,4,Loyal Customers
15105,18,101,2298.93,4,4,5,Champions
15106,18,102,1407.73,4,4,4,Champions
15107,311,20,247.66,1,2,2,At Risk
15108,142,61,1291.75,2,4,4,Loyal Customers
15109,241,31,463.75,1,3,3,At Risk
15110,24,39,973.2,4,3,4,Recent Customers
15111,29,84,1567.48,4,4,4,Champions
15113,10,98,3339.5099999999998,5,4,5,Champions
15114,30,197,2760.56,4,5,5,Champions
15115,18,21,340.11,4,2,2,Recent Customers
15116,18,45,1352.75,4,3,4,Recent Customers
15117,15,80,1550.13,4,4,4,Champions
15118,134,1,244.8,2,1,2,At Risk
15119,246,14,266.4,1,2,2,At Risk
15120,130,22,343.82,2,2,2,At Risk
15121,50,28,457.72,3,2,2,Regular Customers
15122,85,87,1612.13,2,4,4,Loyal Customers
15123,7,106,2199.31,5,4,5,Champions
15124,23,15,184.19,4,2,1,Recent Customers
15125,25,140,11117.05,4,5,5,Champions
15127,66,16,406.53,3,2,2,Regular Customers
15128,60,111,1419.54,3,4,4,Loyal Customers
15129,50,84,3447.4,3,4,5,Loyal Customers
15130,170,22,330.11,2,2,2,At Risk
15132,18,52,977.9300000000001,4,3,4,Recent Customers
15133,128,29,982.42,2,2,4,At Risk
15134,15,73,1387.99,4,4,4,Champions
15135,233,10,127.15,1,1,1,At Risk
15136,3,69,1282.45,5,4,4,Champions
15139,240,13,178.96,1,1,1,At Risk
15140,52,81,2350.0,3,4,5,Loyal Customers
15142,46,26,498.74,3,2,3,Regular Customers
15143,226,14,259.45,1,2,2,At Risk
15144,8,218,6530.04,5,5,5,Champions
15145,4,67,1194.73,5,4,4,Champions
15146,165,95,1313.66,2,4,4,Loyal Customers
15147,219,29,608.65,1,2,3,At Risk
15148,11,20,301.29,5,2,2,Recent Customers
15149,134,23,520.8000000000001,2,2,3,At Risk
15150,17,342,5280.83,4,5,5,Champions
15152,10,278,4684.24,5,5,5,Champions
15153,31,22,329.25,4,2,2,Recent Customers
15154,74,75,224.73,2,4,1,Loyal Customers
15156,1,55,961.49,5,3,4,Recent Customers
15157,4,133,1869.5,5,5,4,Champions
15158,45,7,401.40000000000003,3,1,2,Regular Customers
15159,2,720,18573.68,5,5,5,Champions
15160,357,4,158.16,1,1,1,At Risk
15163,18,29,304.47,4,2,2,Recent Customers
15164,69,101,824.58,3,4,3,Loyal Customers
15165,373,27,487.75,1,2,3,At Risk
15167,321,39,158.8,1,3,1,At Risk
15168,26,5,106.56,4,1,1,Recent Customers
15171,325,7,1034.5,1,1,4,At Risk
15172,9,110,1624.05,5,4,4,Champions
15174,323,11,135.75,1,1,1,At Risk
15175,72,23,224.14,2,2,1,At Risk
15178,260,3,40.5,1,1,1,At Risk
15179,18,95,2186.2,4,4,5,Champions
15180,367,6,87.5,1,1,1,At Risk
15181,66,18,680.28,3,2,3,Regular Customers
15182,154,29,622.85,2,2,3,At Risk
15184,29,62,402.2,4,4,2,Loyal Customers
15185,70,21,310.62,3,2,2,Regular Customers
15186,14,19,411.41,4,2,2,Recent Customers
15187,2,93,4670.08,5,4,5,Champions
15189,1,232,15802.14,5,5,5,Champions
15192,120,51,1044.32,2,3,4,At Risk
15193,61,19,499.32,3,2,3,Regular Customers
15194,3,326,7521.17,5,5,5,Champions
15195,3,1,3861.0,5,1,5,Recent Customers
15197,9,36,656.44,5,3,3,Recent Customers
15198,92,10,193.64,2,1,1,At Risk
15199,59,13,1268.7,3,1,4,Regular Customers
15201,79,97,927.84,2,4,4,Loyal Customers
15203,26,142,1827.8,4,5,4,Champions
15204,357,9,316.58,1,1,2,At Risk
15205,85,38,648.8299999999999,2,3,3,At Risk
15206,10,9,420.29999999999995,5,1,2,Recent Customers
15208,1,43,867.62,5,3,3,Recent Customers
15210,225,20,331.18,1,2,2,At Risk
15211,60,52,894.4100000000001,3,3,3,Regular Customers
15212,239,7,88.94999999999999,1,1,1,At Risk
15213,319,25,325.05,1,2,2,At Risk
15214,2,110,1661.44,5,4,4,Champions
15215,45,43,615.99,3,3,3,Regular Customers
15216,88,2,96.6,2,1,1,At Risk
15218,11,166,5756.89,5,5,5,Champions
15219,176,9,305.75,2,1,2,At Risk
15220,52,119,1758.92,3,4,4,Loyal Customers
15221,366,11,114.1,1,1,1,At Risk
15222,319,5,585.0,1,1,3,At Risk
15223,226,32,454.90000000000003,1,3,2,At Risk
15224,358,16,310.48,1,2,2,At Risk
15225,234,23,409.40000000000003,1,2,2,At Risk
15226,311,8,154.41,1,1,1,At Risk
15227,37,58,1219.4,3,4,4,Loyal Customers
15228,66,126,3376.96,3,5,5,Loyal Customers
15230,239,23,429.6,1,2,2,At Risk
15232,113,31,612.06,2,3,3,At Risk
15234,277,14,197.0,1,2,1,At Risk
15235,218,143,2247.51,1,5,5,Loyal Customers
15236,299,15,321.05,1,2,2,At Risk
15237,2,99,1412.32,5,4,4,Champions
15238,29,52,1056.54,4,3,4,Recent Customers
15239,10,52,764.34,5,3,3,Recent Customers
15240,45,83,1685.57,3,4,4,Loyal Customers
15241,67,111,1738.59,3,4,4,Loyal Customers
15243,74,22,316.68,2,2,2,At Risk
15244,65,34,631.57,3,3,3,Regular Customers
15245,134,89,2515.84,2,4,5,Loyal Customers
15246,238,33,514.15,1,3,3,At Risk
15247,122,6,356.0,2,1,2,At Risk
15249,32,358,6657.36,4,5,5,Champions
15251,9,121,10327.11,5,4,5,Champions
15252,36,44,740.78,3,3,3,Regular Customers
15253,16,55,915.3,4,3,4,Recent Customers
15254,127,18,300.36,2,2,2,At Risk
15255,67,47,890.85,3,3,3,Regular Customers
15256,149,6,98.45,2,1,1,At Risk
15257,281,8,232.14999999999998,1,1,1,At Risk
15258,169,34,623.16,2,3,3,At Risk
15260,100,78,1780.77,2,4,4,Loyal Customers
15261,135,19,254.82,2,2,2,At Risk
15262,324,10,178.95000000000002,1,1,1,At Risk
15263,107,12,156.51,2,1,1,At Risk
15264,64,23,393.74,3,2,2,Regular Customers
15265,151,82,1506.1200000000001,2,4,4,Loyal Customers
15266,338,6,119.3,1,1,1,At Risk
15267,22,11,1717.36,4,1,4,Recent Customers
15269,24,2,408.8,4,1,2,Recent Customers
15270,16,48,2298.2,4,3,5,Recent Customers
15271,7,265,2472.09,5,5,5,Champions
15272,57,63,721.94,3,4,3,Loyal Customers
15274,4,47,716.57,5,3,3,Recent Customers
15275,31,42,609.19,4,3,3,Recent Customers
15276,66,49,128.63,3,3,1,Regular Customers
15277,47,12,255.89999999999998,3,1,2,Regular Customers
15279,355,21,277.40999999999997,1,2,2,At Risk
15280,172,16,113.12,2,2,1,At Risk
15281,59,150,2239.9500000000003,3,5,5,Loyal Customers
15286,50,3,240.55,3,1,2,Regular Customers
15287,22,21,485.24,4,2,3,Recent Customers
15288,43,88,2306.52,3,4,5,Loyal Customers
15289,29,59,935.1,4,4,4,Champions
15290,5,212,7803.7699999999995,5,5,5,Champions
15291,26,109,4596.51,4,4,5,Champions
15292,201,24,178.39,1,2,1,At Risk
15296,44,200,3610.31,3,5,5,Loyal Customers
15297,10,41,635.04,5,3,3,Recent Customers
15298,2,194,3774.1,5,5,5,Champions
15299,67,12,3787.09,3,1,5,Regular Customers
15300,64,28,496.44,3,2,3,Regular Customers
15301,51,246,5007.72,3,5,5,Loyal Customers
15303,290,31,574.02,1,3,3,At Risk
15304,61,26,680.3,3,2,3,Regular Customers
15306,64,58,1174.35,3,4,4,Loyal Customers
15307,96,12,205.3,2,1,1,At Risk
15308,271,21,302.27,1,2,2,At Risk
15311,1,2478,59284.19,5,5,5,Champions
15312,75,48,921.1,2,3,4,At Risk
15313,110,1,52.0,2,1,1,At Risk
15314,199,24,327.97,1,2,2,At Risk
15315,64,38,551.54,3,3,3,Regular Customers
15316,327,1,165.0,1,1,1,At Risk
15318,4,33,312.62,5,3,2,Recent Customers
15319,284,16,204.5,1,2,1,At Risk
15320,44,36,267.13,3,3,2,Regular Customers
15321,49,105,2663.48,3,4,5,Loyal Customers
15322,64,49,602.97,3,3,3,Regular Customers
15325,104,48,161.74,2,3,1,At Risk
15326,334,29,311.71,1,2,2,At Risk
15327,53,10,208.75,3,1,1,Regular Customers
15329,35,62,1005.5,3,4,4,Loyal Customers
15330,32,13,714.96,4,1,3,Recent Customers
15332,366,35,1661.06,1,3,4,At Risk
15333,208,16,1028.56,1,2,4,At Risk
15334,157,98,350.82,2,4,2,Loyal Customers
15335,54,35,170.22,3,3,1,Regular Customers
15339,66,88,557.57,3,4,3,Loyal Customers
15341,81,17,2020.52,2,2,5,At Risk
15342,116,26,391.76,2,2,2,At Risk
15343,87,21,364.5,2,2,2,At Risk
15344,1,32,476.58,5,3,3,Recent Customers
15345,35,23,367.69,3,2,2,Regular Customers
15346,333,17,252.42000000000002,1,2,2,At Risk
15347,366,5,201.60000000000002,1,1,1,At Risk
15348,72,9,158.04,2,1,1,At Risk
15349,158,71,463.90999999999997,2,4,3,Loyal Customers
15350,373,5,115.65,1,1,1,At Risk
15351,12,227,1836.69,4,5,4,Champions
15353,255,61,770.12,1,4,3,Loyal Customers
15355,29,14,277.05,4,2,2,Recent Customers
15356,31,499,2718.03,4,5,5,Champions
15358,5,560,8235.65,5,5,5,Champions
15360,40,13,427.93,3,1,2,Regular Customers
15361,362,7,418.92,1,1,2,At Risk
15363,241,17,318.05,1,2,2,At Risk
15364,96,29,913.19,2,2,4,At Risk
15365,26,151,1330.45,4,5,4,Champions
15366,75,44,602.51,2,3,3,At Risk
15367,57,96,1867.69,3,4,4,Loyal Customers
15368,21,4,446.94000000000005,4,1,2,Recent Customers
15369,144,1,-1592.49,2,1,1,At Risk
15370,41,95,2360.55,3,4,5,Loyal Customers
15372,137,27,2007.3999999999999,2,2,5,At Risk
15373,8,137,2213.11,5,5,5,Champions
15374,129,3,168.0,2,1,1,At Risk
15376,40,116,1221.56,3,4,4,Loyal Customers
15379,169,196,3631.8900000000003,2,5,5,Loyal Customers
15380,9,37,1682.3600000000001,5,3,4,Recent Customers
15381,214,8,596.85,1,1,3,At Risk
15382,15,306,5927.86,4,5,5,Champions
15384,170,43,635.76,2,3,3,At Risk
15385,40,12,316.88,3,1,2,Regular Customers
15386,186,31,394.14,1,3,2,At Risk
15388,270,10,140.54,1,1,1,At Risk
15389,172,1,500.0,2,1,3,At Risk
15392,5,85,1515.73,5,4,4,Champions
15393,16,12,231.86,4,1,1,Recent Customers
15394,10,85,2183.54,5,4,5,Champions
15395,326,7,107.45,1,1,1,At Risk
15396,113,14,288.18,2,2,2,At Risk
15397,290,6,94.0,1,1,1,At Risk
15398,16,74,1339.63,4,4,4,Champions
15399,1,50,815.77,5,3,3,Recent Customers
15400,92,13,666.7,2,1,3,At Risk
15402,149,42,626.77,2,3,3,At Risk
15405,189,8,349.1,1,1,2,At Risk
15406,18,58,426.61,4,4,2,Loyal Customers
15407,34,148,1046.74,3,5,4,Loyal Customers
15408,264,34,267.18,1,3,2,At Risk
15410,84,122,3450.84,2,4,5,Loyal Customers
15411,26,99,1336.43,4,4,4,Champions
15412,171,10,190.53,2,1,1,At Risk
15414,10,39,774.9000000000001,5,3,3,Recent Customers
15415,313,47,559.61,1,3,3,At Risk
15416,65,193,3974.37,3,5,5,Loyal Customers
15417,85,28,508.8,2,2,3,At Risk
15419,25,8,135.86,4,1,1,Recent Customers
15421,59,53,950.36,3,3,4,Regular Customers
15422,323,6,97.7,1,1,1,At Risk
15423,38,2,43.5,3,1,1,Regular Customers
15424,254,17,383.34,1,2,2,At Risk
15426,19,283,1386.58,4,5,4,Champions
15427,33,292,1430.54,3,5,4,Loyal Customers
15428,15,6,93.78,4,1,1,Recent Customers
15429,27,83,364.90000000000003,4,4,2,Loyal Customers
15432,23,10,171.19,4,1,1,Recent Customers
15433,79,53,417.87,2,3,2,At Risk
15434,8,59,997.48,5,4,4,Champions
15435,22,29,149.29,4,2,1,Recent Customers
15436,12,291,1067.75,4,5,4,Champions
15437,262,45,200.16,1,3,1,At Risk
15438,131,25,156.57999999999998,2,2,1,At Risk
15440,55,62,383.68,3,4,2,Loyal Customers
15442,249,2,594.0,1,1,3,At Risk
15443,2,375,3188.84,5,5,5,Champions
15444,9,214,1411.21,5,5,4,Champions
15445,264,5,113.5,1,1,1,At Risk
15447,331,9,155.17,1,1,1,At Risk
15448,313,28,494.64,1,2,3,At Risk
15449,26,62,971.22,4,4,4,Champions
15450,30,30,429.84,4,3,2,Recent Customers
15452,30,56,528.48,4,3,3,Recent Customers
15453,2,279,1371.77,5,5,4,Champions
15454,362,25,179.1,1,2,1,At Risk
15456,283,58,434.59000000000003,1,4,2,Loyal Customers
15457,262,58,237.07,1,4,2,Loyal Customers
15458,25,7,161.64,4,1,1,Recent Customers
15460,354,56,214.26,1,3,1,At Risk
15462,94,11,234.6,2,1,2,At Risk
15463,29,7,126.14,4,1,1,Recent Customers
15464,338,155,1044.65,1,5,4,Loyal Customers
15465,20,104,6945.0199999999995,4,4,5,Champions
15466,85,57,334.53,2,3,2,At Risk
15467,9,53,511.88,5,3,3,Recent Customers
15468,35,29,438.46,3,2,2,Regular Customers
15469,43,27,504.5,3,2,3,Regular Customers
15471,2,73,454.48,5,4,2,Loyal Customers
15472,113,76,371.56,2,4,2,Loyal Customers
15473,14,14,1465.2,4,2,4,Recent Customers
15475,77,29,454.10999999999996,2,2,2,At Risk
15478,40,44,1399.92,3,3,4,Regular Customers
15480,116,45,905.5,2,3,4,At Risk
15482,16,126,6393.52,4,5,5,Champions
15483,161,84,225.26,2,4,1,Loyal Customers
15484,1,188,3559.21,5,5,5,Champions
15485,30,85,2564.5,4,4,5,Champions
15488,93,2,91.32000000000001,2,1,1,At Risk
15489,23,55,1090.03,4,3,4,Recent Customers
15491,95,155,3090.85,2,5,5,Loyal Customers
15492,28,35,659.4599999999999,4,3,3,Recent Customers
15493,33,291,1918.86,3,5,4,Loyal Customers
15494,21,122,1280.58,4,4,4,Champions
15497,18,16,1259.7,4,2,4,Recent Customers
15498,1,523,12396.46,5,5,5,Champions
15500,8,68,1131.56,5,4,4,Champions
15502,16,252,5541.46,4,5,5,Champions
15503,363,66,141.04,1,4,1,Loyal Customers
15504,81,13,52.83,2,1,1,At Risk
15505,53,99,3497.14,3,4,5,Loyal Customers
15506,23,161,972.08,4,5,4,Champions
15507,172,45,475.86,2,3,3,At Risk
15508,189,92,1000.27,1,4,4,Loyal Customers
15510,331,1,250.0,1,1,2,At Risk
15511,12,158,900.53,4,5,3,Loyal Customers
15512,156,7,121.0,2,1,1,At Risk
15513,31,314,14520.08,4,5,5,Champions
15514,12,197,2907.45,4,5,5,Champions
15516,45,15,62.43,3,2,1,Regular Customers
15517,233,27,267.03,1,2,2,At Risk
15518,64,216,1890.99,3,5,4,Loyal Customers
15520,2,18,343.5,5,2,2,Recent Customers
15521,36,200,2574.65,3,5,5,Loyal Customers
15522,33,56,397.99,3,3,2,Regular Customers
15523,84,10,412.01000000000005,2,1,2,At Risk
15524,25,1,440.0,4,1,2,Recent Customers
15525,2,158,719.47,5,5,3,Loyal Customers
15526,33,4,148.44,3,1,1,Regular Customers
